smd_id,geography,area_in_km2,area_in_m2,total_pop_2010,pct_white_2010,pct_black_2010,pct_hispanic_2010,pct_asian_2010,total_pop_2019,num_households,num_households_w_car,pct_households_w_car,fagi_per_capita_2015,daily_riders,num_peds_struck,num_peds_killed,peds_under_12,peds_over_65,peds_struck_by_oos_drivers,ped_strike_driver_ticketed,ped_strike_ped_ticketed,avg_aadt_ped_accidents,avg_road_width_ped_accidents,avg_local_road_width_ped_accidents,avg_arterial_road_width_ped_accidents,avg_speed_limit_ped_accidents,peds_struck_near_schools,peds_struck_on_local_roads,peds_struck_on_local_roads_outside_intersections,peds_struck_on_local_roads_at_arterial_intersections,peds_struck_on_local_roads_at_local_intersections,peds_struck_on_collectors,peds_struck_on_collectors_outside_intersections,peds_struck_on_collectors_at_arterial_intersections,peds_struck_on_minor_arterials,peds_struck_on_principal_arterials,peds_struck_on_any_arterial,peds_struck_on_any_arterial_outside_intersections,num_bicyclists_struck,num_bicyclists_killed,bikers_under_18,bikers_over_65,bikers_struck_by_oos_drivers,bike_strike_driver_ticketed,bike_strike_biker_ticketed,avg_aadt_bike_accidents,avg_road_width_bike_accidents,avg_local_road_width_bike_accidents,avg_arterial_road_width_bike_accidents,avg_speed_limit_bike_accidents,bikers_struck_near_schools,bikers_struck_on_local_roads,bikers_struck_on_local_roads_outside_intersections,bikers_struck_on_local_roads_at_arterial_intersections,bikers_struck_on_local_roads_at_local_intersections,bikers_struck_on_collectors,bikers_struck_on_collectors_outside_intersections,bikers_struck_on_collectors_at_arterial_intersections,bikers_struck_on_minor_arterials,bikers_struck_on_principal_arterials,bikers_struck_on_any_arterial,bikers_struck_on_any_arterial_outside_intersections,num_311_requests,num_311_requests_granted,total_road_km,avg_aadt,avg_road_width,avg_local_road_width,avg_collector_road_width,avg_minor_arterial_road_width,avg_major_arterial_road_width,avg_arterial_road_width,avg_speed_limit,avg_local_road_speed_limit,avg_collector_road_speed_limit,avg_minor_arterial_road_speed_limit,avg_major_arterial_road_speed_limit,avg_arterial_road_speed_limit,avg_block_len_meters,local_blocks_km,collector_blocks_km,minor_arterial_blocks_km,principal_arterial_blocks_km,arterial_blocks_km
1A02,0103000020E61000000100000067000000F687FEA50F4253C024D79ED05B77434013547215164253C01973A7D25B7743400AD18A55184253C09FE8D7D35B774340884DC054184253C0749F5CD45E774340477E7750184253C034342EA66F77434065BB7E50184253C0F8DB5A2170774340C5881E4F184253C0D3B5E73C72774340ACA3644D184253C06909BCCA75774340B2E3B54B184253C097C63C167A7743407190734A184253C09391B0887C77434061422549184253C0EF81C6D47F774340899502AA1A4253C09C0A36EB8477434036F41CBD1B4253C0FC50453787774340434D98151F4253C02A463B5E8E7743404306316F1F4253C02E45A3418F774340E34D52C61F4253C0D0F84F2790774340B8069F07204253C0F4DAD5D59077434014A98447204253C0DA631D8591774340B5B57286204253C004F7E73592774340FAB416A2204253C09D07F88292774340890CEFF0204253C08FEC7B3193774340B11B9D47214253C03C3FEDD693774340FF41EFA5214253C00C1FC971947743404B3BDE12224253C0BF887B19957743401FC00187224253C0E6A615B595774340F1E88D83244253C0649E8B7098774340104B8983264253C03F31F5259B774340C0B76B86284253C0E2E513D69D774340ECC62C8D2A4253C012AF647FA0774340890CA1442B4253C04361AE7BA17743407178D0F32B4253C027679385A27743403639439B2C4253C0ED39529CA3774340C46479392D4253C0D313EBBFA4774340A0B74CE62E4253C06CBDCD33A877434067F2B10A2F4253C0BF615278A8774340ED1E2F93314253C03A54D83EAD774340253734D4384253C078309A16BB774340658E99F6394253C0079C1741BD774340B97EB8943A4253C0C391576FBE774340473D8F913B4253C0B2C6BE52C0774340BB43AEAB3C4253C08EA9E16EC27743401497CE993D4253C0249C6836C4774340438986F03E4253C03176F9C5C677434058AD689A3F4253C0D44BF60AC877434074DCAD96434253C09BA771A3CF774340F85ABE86444253C090C17A6CD17743407245DD56454253C06D9E14F9D2774340005A5ADF454253C021CFF2FCD3774340472B76FC484253C0A2C773F7D97743407BB0F92A494253C086468A53DA774340C6E526454B4253C09C2D4B7EDE7743407F2262064C4253C0FF040F2DE077434019B0FE2E4C4253C0FA279087E07743401BAE80124D4253C055976498E277434038C6ACEF4D4253C07A9545AFE4774340F6522CC64E4253C0EBA4F4CCE6774340E85EF8824F4253C0F5FF44B7E8774340EBFED0A0514253C0E6A5A7F5E8774340494037DD524253C0C90FBB19E97743406278F439554253C0CB3FE05EE977434083024639554253C0A624BE16E777434092D28A37554253C0298F936BDB7743408745303A554253C0614FE396D177434082501840554253C067BD357BBB77434036E8C841554253C01456639AAF774340C5B31042554253C064EC563CAD774340F3136742554253C0E06B9F42AA7743405CD45D42554253C015EF4FB5A9774340409A6248554253C0BF6EEC2F9E774340675C9F49554253C0DAFF4FA89B774340BAADF54A554253C013C7CA2C99774340A6E44C4F554253C07FE7339591774340EE5FD052554253C04080B70184774340FD2F0E55554253C03CE28C627B774340C74DFA54554253C0B03CC5327A7743407EBAB754554253C07C08A33976774340FA7D62CB524253C09008C82374774340ADC933124B4253C0F927E9516E7743404D01E1064A4253C04F1D76886D7743409B7BB2A23F4253C074061C5C6577434052638F30344253C005FDD07F5C77434043522B16254253C046C810AB507743401EFA3B841D4253C01268D7EE4A774340E9822FA11A4253C0BA2CDABE4877434099B91D5D184253C0EFD072B747774340482E815D184253C0BFA495184677434080F4FC5F184253C00A9564CA3F774340B4B7B761184253C0A778EB783B7743405D670C57184253C0BEF2CB033B7743408E092CF2174253C0CBFDE69D3677434025B374C4154253C019377E103877434063C23DA90F4253C0460AA71F3C774340EE1F278B0E4253C0CC647EE53C774340F3361724064253C01AC09EB44277434083BDAC6DFB4153C05CB854FE49774340132538CCF94153C0266EC6264B7743402A0863CCF94153C08230952C4E7743403FE165CCF94153C061EBF75F4E7743405A1C19C8F94153C05A2165D6527743406EBEDFC1F94153C032E3993D597743404FD098BFF94153C0E18E03CC5B7743406DA1EC66FB4153C0235047CA5B774340F687FEA50F4253C024D79ED05B774340,0.11275487241971492,112754.87241971493,1974,0.34751773049645390071,0.29533941236068895643,0.28622087132725430598,0.04255319148936170213,4048,1693,670,0.39574719432959243946,24026.756175889328,,14,0,2,0,4,7,0,10895.2500000000000000,36.4444444444444444,28.8000000000000000,50.6666666666666667,23.8888888888888889,0,8,6,0,2,1,0,0,5,0,5,5,16,0,0,0,8,8,0,15723.071428571429,45.5625000000000000,20.0000000000000000,50.5384615384615385,24.6875000000000000,0,2,0,1,2,1,1,0,11,2,13,9,21,4,2.093263811420687,11541.1666666666666667,30.9130434782608696,25.4117647058823529,32.0000000000000000,49.4000000000000000,,49.4000000000000000,22.8260869565217391,22.3529411764705882,20.0000000000000000,25.0000000000000000,,25.0000000000000000,91.011470061769,1.6709957165982816,0.17406490322267168,0.24820319159973375,0.0,0.24820319159973375
1A04,0103000020E61000000100000061000000F69F3F03E74153C05628AA055C77434095FFB905E74153C0E15C21436F77434084FA7315E74153C04113920186774340B39D3717E74153C04A5FEB169D77434012BFB816E74153C0C1433CC69D774340124A6B16E74153C015354443A0774340D0229215E74153C0565C4F7FA27743409F4F2013E74153C0FBD5CFFBAB774340C271B812E74153C02A941872AD7743408EC4B916E74153C07CDB471AC27743402B37D417E74153C07644B685CF7743409F814418E74153C016326005D5774340DE855016E74153C0D3A43897D5774340B054460DE74153C03A56B16FD87743408AA00EE5E84153C0D918EA74D97743400F21A43AEA4153C02354A831DA77434077F3DF5EEB4153C0711CFAD3DA7743407F41AFF8EB4153C00EF14929DB774340A10A6577ED4153C00F05AEFCDB774340BDCF246EEF4153C04B424313DD77434012A1ABABF24153C00E2526D0DE7743404D2651F1F74153C02974E7A3E1774340CCF42EB6F94153C00D583C96E2774340B2364346FB4153C0AFF21365E37743400E373334FE4153C05E2518E9E477434068A298EA004253C0144F7357E677434009E600AF094253C014A8A8F7EA77434044E635980B4253C04D506301EC774340E8FFA9150F4253C0B4F3B7E6ED774340B746A392104253C0EF4FA3B5EE774340805AC5CF154253C0C170423DF1774340C448134A184253C0FF1BB56FF2774340D866984A184253C07C8113D2EA77434092C5DC49184253C080E55D59DE774340ED1F954C184253C04E31916BDA7743402D13D84E184253C0AC1A2CBED77743409D78BB4F184253C03383D464D6774340F50F1250184253C01777A7BDD4774340B841F652184253C090072816C477434068225B53184253C02C56A4BCC17743405E613354184253C00D56A0A5BF774340D196E254184253C0F4E15ED4BA77434060142855184253C0E1E0420AB87743401A879555184253C0F65E9742B67743407B5B8B55184253C0FDE88A95B5774340071D2F55184253C08E860374AF774340BB0D7754184253C086022846AC774340958A5A54184253C047F30361AA7743404B586D54184253C0CC480593A2774340EA1A4954184253C0FE99642AA0774340E82D2154184253C04E6A0B839D77434009ED9853184253C00F36A57494774340D3C59553184253C09021FE3E94774340F000ED51184253C0CFA8C68791774340E0546450184253C068B93E4D8F774340EBC72D4E184253C0E2C5BC648B774340827C934C184253C0A08509D1887743408F654A48184253C03BE634BF8177434061422549184253C0EF81C6D47F7743407190734A184253C09391B0887C774340B2E3B54B184253C097C63C167A774340ACA3644D184253C06909BCCA75774340C5881E4F184253C0D3B5E73C7277434065BB7E50184253C0F8DB5A2170774340477E7750184253C034342EA66F774340884DC054184253C0749F5CD45E7743400AD18A55184253C09FE8D7D35B77434013547215164253C01973A7D25B774340F687FEA50F4253C024D79ED05B7743406DA1EC66FB4153C0235047CA5B7743404FD098BFF94153C0E18E03CC5B7743406EBEDFC1F94153C032E3993D597743405A1C19C8F94153C05A2165D6527743403FE165CCF94153C061EBF75F4E7743402A0863CCF94153C08230952C4E774340132538CCF94153C0266EC6264B7743403E13A2CBF94153C07AD20B6E48774340C09D2CC9F94153C07556511F37774340670F9EC7F94153C02827DC7C2C774340DC557BBDF94153C02104FB062C77434022E5FE7AF94153C0E42785092977434092AB388DF74153C09EB4135D2A77434077BD5F4EF34153C0D2867E472D774340F82BF3D5EB4153C0535F5A6B32774340F666D355EB4153C051A413C332774340D5A3FBF1E84153C032C4466534774340F77225C9E64153C08827DCDA35774340E9E548CAE64153C034D5840F39774340C3696ACBE64153C08FD0E71F3C7743409C2C1CCEE64153C0829313334277434010D296D0E64153C01F4296DD47774340FDBEB8D4E64153C033FE6052517743408C31E9E5E64153C0E2B8EC4055774340C2FFAEF0E64153C0790FDCB1577743402325AAF1E64153C04BCCD8F257774340FB4ADCFDE64153C0F63E43C55A774340F69F3F03E74153C05628AA055C774340,0.13681819745304027,136818.19745304028,1908,0.28721174004192872117,0.24633123689727463312,0.40932914046121593291,0.03301886792452830189,4416,1512,934,0.61772486772486772487,35837.702898550725,,19,1,1,2,6,11,0,8776.6666666666666667,37.1666666666666667,29.3333333333333333,46.7142857142857143,22.5000000000000000,0,6,2,2,4,6,5,0,7,0,7,5,17,0,1,0,9,11,0,6684.7333333333333333,34.4705882352941176,32.0000000000000000,39.0000000000000000,23.2352941176470588,0,2,0,1,2,9,6,3,6,0,6,6,31,8,2.4155685384620798,6205.1250000000000000,32.4000000000000000,30.6666666666666667,32.6000000000000000,39.0000000000000000,,39.0000000000000000,21.7500000000000000,20.4166666666666667,23.0000000000000000,25.0000000000000000,,25.0000000000000000,120.77842692310398,1.3728242790346794,0.49192108977247034,0.55082316965493,0.0,0.55082316965493
1A05,0103000020E610000001000000680000005D670C57184253C0BEF2CB033B774340B4B7B761184253C0A778EB783B77434080F4FC5F184253C00A9564CA3F774340482E815D184253C0BFA495184677434099B91D5D184253C0EFD072B747774340E9822FA11A4253C0BA2CDABE487743401EFA3B841D4253C01268D7EE4A77434043522B16254253C046C810AB5077434052638F30344253C005FDD07F5C7743409B7BB2A23F4253C074061C5C657743404D01E1064A4253C04F1D76886D774340ADC933124B4253C0F927E9516E774340FA7D62CB524253C09008C823747743407EBAB754554253C07C08A33976774340057C7B54554253C084A93AA172774340DC56F153554253C00B96A3626A7743408463375A554253C014C07DC3627743409C567F5C554253C0AB30C7EB5F774340F7AE295F554253C01942914C5C77434034E17265554253C0A74DC8DD5477434001654567554253C031AB935D44774340BD9E7667554253C06215F1A640774340384CCB67554253C0031888933D7743407E4D0C68554253C01EAAF4CD3A774340E666D05D554253C02494ED212A774340B580E758554253C0858D066022774340AF793D56554253C0AB80A6E21D774340EBA12755554253C0D5F5B0151C774340B3509455554253C0B1945FEB1B774340F9CDBD5B554253C0678A7C3F1977434057D6D161554253C08DCB3AC61677434046E7467A554253C09DF442210C77434010DB947C554253C0BA8507200B774340EE66BD82554253C01742166608774340F0EFAE83554253C0B20E62080877434070156886554253C0189ADF4B05774340B2C56A8B554253C05F6596D0FF7643404605D18B554253C06A410844FF7643405F00699A554253C0DAB488BDF176434077A8249D554253C0D6479027EF7643409864A69D554253C059FB91C4EE7643408EBDF29E554253C0CF37C02BED7643404CE6E5A9554253C06E116419E37643400BB465AA554253C07A23ED98E27643404A2929AB554253C00518B17BDF7643401FD5A239534253C09541221FDF764340BDF00617514253C041DE6113DF7643408C95BC364F4253C055235808DF764340ECC4119A4D4253C09ACBBAF8DE76434056890538474253C04F65EE6DDE764340FF15DE1E474253C04BF6AD6BDE764340D5CFBA94444253C05E985A2DDE764340AC64EB35444253C05E80632ADE764340129FACD6434253C0B25EEF28DE764340E458DD77434253C00F9D3C28DE764340FA1E0E19434253C0BA4C4B28DE76434055F13EBA424253C0B26D1B29DE764340DEA4E75A424253C0CE886E2BDE7643402DA818FC414253C0DC73442FDE76434068AB499D414253C07C5C1A33DE76434007C77A3E414253C0272A7338DE764340B47B3CDF404253C05B7A8D3EDE7643405722FCED3E4253C037C48C7ADE764340503AFAAA384253C0B924343CDF764340BC761F8B374253C0CBAA225FDF7643402B2B0F39364253C048DF6287DF764340596C51F9304253C03520E429E0764340FC1C5CC5254253C008A9957CE1764340720B6D5E1C4253C03FF2F4A9E276434014C5A8DC184253C00E78740DE3764340E4D93DD4164253C043430B64E376434063DC76EA164253C06FBB2061E57643403B3FC416174253C096F62FBDE7764340FAD8022D174253C076002F19EA7643406CE83C43174253C0F0839227EC7643403E53B784174253C02DFD9324EF76434033B492FF174253C0FAE0FBBFF47643409B32D020184253C0E1484C89F676434015537226184253C01FCF148FF876434095215B58184253C02902E3A8FB764340831D2269184253C0933425A3FF764340356960A7184253C0BE14CEF00A7743406C36699C184253C0BAEEE67C0E774340CDE9D096184253C009E6A90E12774340C53A3D9E164253C030370E9D14774340CE271765154253C013AF14C9157743407DA43BDA114253C00AF8263E18774340643DFA320A4253C02DB75E861D7743404D0CEDCD024253C02E672C9E22774340A273A4D5FB4153C0C0D3176B277743407C59CFE3FA4153C01E1278112877434022E5FE7AF94153C0E427850929774340DC557BBDF94153C02104FB062C774340670F9EC7F94153C02827DC7C2C774340C09D2CC9F94153C07556511F377743403E13A2CBF94153C07AD20B6E48774340132538CCF94153C0266EC6264B77434083BDAC6DFB4153C05CB854FE49774340F3361724064253C01AC09EB442774340EE1F278B0E4253C0CC647EE53C77434063C23DA90F4253C0460AA71F3C77434025B374C4154253C019377E10387743408E092CF2174253C0CBFDE69D367743405D670C57184253C0BEF2CB033B774340,0.1578074393647909,157807.43936479092,1972,0.25811359026369168357,0.25253549695740365112,0.42190669371196754564,0.04411764705882352941,5056,2228,967,0.43402154398563734291,22083.830696202532,,40,0,1,4,14,20,0,9351.0000000000000000,27.2894736842105263,25.6000000000000000,27.2580645161290323,22.8947368421052632,18,6,5,0,1,2,2,0,30,1,31,17,35,0,3,0,15,21,0,11076.593750000000,34.8857142857142857,32.0000000000000000,35.4827586206896552,24.0000000000000000,6,3,2,1,1,3,2,1,29,0,29,20,46,2,2.328881815969117,8308.2222222222222222,31.8666666666666667,29.3333333333333333,32.0000000000000000,33.7500000000000000,,33.7500000000000000,22.3333333333333333,22.5000000000000000,20.0000000000000000,22.5000000000000000,,22.5000000000000000,155.25878773127448,1.2720370188223695,0.18264383702149803,0.8742009601252497,0.0,0.8742009601252497
1A06,0103000020E610000001000000A5000000184EB40EC64153C073D1171D21774340462C7F7BC64153C0C9818D1E2177434035E262E8C64153C0581386212177434048D9CE40C84153C03BFE2E2B217743403BB2D1A0CA4153C0C4EBC83D217743400DB5A8F5CA4153C051F301FB23774340040A57AACB4153C00ABDF3D9297743407E4CE4DBCC4153C07E3C9EE333774340454F0CA9CD4153C065C9F1A03A774340E38A62AACE4153C02A7BD0F342774340DC8F03B6CE4153C022E48854437743408BD6320ECF4153C0EAEF6C28467743407415D266CF4153C04F576205497743407781CE24D04153C06A06C11D4F774340093D0C0DD14153C0EFB8F89C5677434087889B43D14153C02314286058774340D9E07883D14153C0C88AE5775A774340AD084069D24153C0F4BE80FF617743400FD3387BD24153C0199E6C7B62774340E3B54199D24153C0BF67FF4E63774340E285CDA7D24153C0A25D81F76377434052FA69B4D24153C0439103A064774340041D17BFD24153C050764749657743400A92CCC8D24153C0307A8BF265774340134AB70BD54153C0287FA4526477434039BFC690D54153C0D8DB5CF36377434038BA04A7DC4153C0AAFA6B155F77434075725CF8DF4153C0428B12CE5C774340DD00E92DE54153C0EC826F2D597743402325AAF1E64153C04BCCD8F257774340C2FFAEF0E64153C0790FDCB1577743408C31E9E5E64153C0E2B8EC4055774340FDBEB8D4E64153C033FE60525177434010D296D0E64153C01F4296DD477743409C2C1CCEE64153C08293133342774340C3696ACBE64153C08FD0E71F3C774340E9E548CAE64153C034D5840F39774340F77225C9E64153C08827DCDA35774340D5A3FBF1E84153C032C4466534774340F666D355EB4153C051A413C332774340F82BF3D5EB4153C0535F5A6B3277434077BD5F4EF34153C0D2867E472D77434092AB388DF74153C09EB4135D2A77434022E5FE7AF94153C0E4278509297743407C59CFE3FA4153C01E12781128774340A273A4D5FB4153C0C0D3176B277743404D0CEDCD024253C02E672C9E22774340643DFA320A4253C02DB75E861D7743407DA43BDA114253C00AF8263E18774340CE271765154253C013AF14C915774340C53A3D9E164253C030370E9D14774340CDE9D096184253C009E6A90E127743406C36699C184253C0BAEEE67C0E774340356960A7184253C0BE14CEF00A774340831D2269184253C0933425A3FF76434095215B58184253C02902E3A8FB76434015537226184253C01FCF148FF87643409B32D020184253C0E1484C89F676434033B492FF174253C0FAE0FBBFF47643403E53B784174253C02DFD9324EF7643406CE83C43174253C0F0839227EC764340FAD8022D174253C076002F19EA7643403B3FC416174253C096F62FBDE776434063DC76EA164253C06FBB2061E5764340E4D93DD4164253C043430B64E3764340DE302CD1154253C03C08B0F5E176434009B901EE144253C0166600F7E07643401DB43960134253C09B447CDADF76434010F79C67124253C0DF93CA61DF764340ECE56FC7114253C0ABC3CF1CDF764340A40250C9104253C01E72CFACDE764340241A0CAA0F4253C0B254E822DE764340536111E50D4253C0B7433DC0DD764340B5CC65600C4253C0F4A348C1DD76434041C5A133FD4153C0196E01D4DD764340A77673CCF24153C0894C73CADD764340D2DB99B6F14153C0062476C9DD76434063D796D6F04153C01DC071C8DD76434063DE3F51EB4153C087AFFEC1DD764340605BBDCDE94153C0579DAEC0DD764340AF4131C5E84153C0FFAD92C1DD764340AD446AC5E64153C01E5658C3DD764340E637E1F9E44153C02CF216C5DD7643406A229F8CE34153C07DB207C6DD7643409558B890DD4153C00C83AFB7DD764340F5EEABD1D74153C0C47514ADDD764340DD9AEA3CD14153C0764720AADD76434050C7930BD14153C0B5C56AACDD764340B8F33CDAD04153C04943B5AEDD764340F829E6A8D04153C0EE33C1B1DD7643402A608F77D04153C0ED23CDB4DD7643405A963846D04153C04613D9B7DD76434052D6E114D04153C0B275A6BBDD76434043168BE3CF4153C07AD773BFDD764340275634B2CF4153C0973841C3DD764340D19FDD80CF4153C0C80CD0C7DD76434076E9864FCF4153C055E05ECCDD76434055AEBCD4CD4153C012B4070CDE764340E73B0B5ACC4153C01ED2714CDE7643405B1341DFCA4153C04BB45E8EDE764340FCBC8F64C94153C08654CED1DE764340E39FA7B2C84153C06A18DBF1DE764340C0DD4DEAC74153C08634FF15DF7643402ACB836FC64153C08972F15ADF76434066FD41F5C44153C0206166A1DF76434017D01C3AC44153C08C4601C5DF764340036A6F7EC34153C006339CE8DF7643401C7F31C3C24153C0617CF80CE076434002718E15C34153C0C03CBFAFE2764340B74D6478C34153C05319C2D6E5764340F4731AF9C44153C0142C6AA2F276434063F53B2DC64153C0F930184DFC7643401775DE49C64153C05C8DDF3BFD76434072494C9AC64153C0FAD09AD8FF764340CBCE564DC64153C09F66BBE4FF7643406F7C3CCCC54153C0ECA276FBFF764340F081094BC54153C0E538761400774340ECE45ECAC44153C0C7887B300077434050A53C4AC44153C09892864F00774340928C4BFEC34153C0050E7462007743408C3B52B3C34153C020C5A57700774340FE2B3AE9BD4153C08A021E86017743407DA6AEB0B84153C0149C1B8002774340B72F0B60B34153C0758FBE6B037743400B44EBBEB24153C0BA620B8A03774340FC8F4E31B14153C0365F86D3037743400BC68741B04153C08B214B00047743409AAAA36BB04153C0201F378F067743404B6CC7DAB04153C099B386390C77434054273F0CB14153C0635233E70E774340DE58B0E9B14153C0A56104E51A7743402718B466B24153C0DB8BF05C21774340B589E391B24153C09AFE1A27247743401AC74B88B34153C02DD78AFB23774340907BDC24B54153C008C490B3237743404A033174B54153C08C5AEDA52377434056027D94B64153C0B8F2E570237743405B3651B5B74153C0AA64DE3B2377434048990CD6B84153C0844F150623774340D9B3E0F6B94153C071AD8ACF22774340A3922C17BB4153C03305009922774340DADD40B5BB4153C00345277B22774340DDE1E737BC4153C07B3975622277434051B03358BD4153C010F1282B2277434022AA0779BE4153C0690E1BF32177434013685399BF4153C0CB250DBB21774340F8189FB9C04153C03BB33D8221774340C68F65EBC04153C0451C2C7C217743409B92BC1CC14153C011921A76217743405782134EC14153C0C41F866E217743404BAAF27FC14153C07A9CF16621774340DE9949B1C14153C0E0285D5F21774340CD7FA0E2C14153C0EE40075721774340205CF713C24153C0A4E4EF4D217743405A384E45C24153C0AE87D84421774340E90AA576C24153C062B6FF3A2177434062DDFBA7C24153C070E42631217743400C5CC614C34153C00E290E2B2177434024B2A981C34153C0EF4E782621774340454D74EEC34153C052E8A3222177434055B6575BC44153C046EF901F21774340146E22C8C44153C06FDD001E2177434039EA0535C54153C072C5701C2177434021B5D0A1C54153C0B694631C21774340184EB40EC64153C073D1171D21774340,0.14186782228361816,141867.82228361815,1934,0.46587383660806618407,0.23991726990692864529,0.20113753877973112720,0.05274043433298862461,3732,1457,847,0.58133150308853809197,30279.918810289389,,20,0,1,0,12,12,0,9607.0555555555555556,39.7894736842105263,32.0000000000000000,36.0769230769230769,24.7368421052631579,18,1,1,0,0,5,3,2,14,0,14,7,13,0,1,0,3,7,0,8755.0000000000000000,42.8333333333333333,,38.0000000000000000,24.5833333333333333,7,0,0,0,0,6,4,1,6,0,6,3,25,1,1.7307623912996937,8502.2500000000000000,40.8461538461538462,32.0000000000000000,47.0000000000000000,37.7142857142857143,,37.7142857142857143,24.2307692307692308,20.0000000000000000,24.0000000000000000,25.0000000000000000,,25.0000000000000000,133.1355685615149,0.1489598896459502,0.5987135122619447,0.9830889893917989,0.0,0.9830889893917989
