anc_id,geography,area_in_km2,area_in_m2,total_pop_2010,pct_white_2010,pct_black_2010,pct_hispanic_2010,pct_asian_2010,total_pop_2019,num_households,num_households_w_car,pct_households_w_car,fagi_per_capita_2015,daily_riders,num_peds_struck,num_peds_killed,peds_under_12,peds_over_65,peds_struck_by_oos_drivers,ped_strike_driver_ticketed,ped_strike_ped_ticketed,avg_aadt_ped_accidents,avg_road_width_ped_accidents,avg_local_road_width_ped_accidents,avg_arterial_road_width_ped_accidents,avg_speed_limit_ped_accidents,peds_struck_near_schools,peds_struck_on_local_roads,peds_struck_on_local_roads_outside_intersections,peds_struck_on_local_roads_at_arterial_intersections,peds_struck_on_local_roads_at_local_intersections,peds_struck_on_collectors,peds_struck_on_collectors_outside_intersections,peds_struck_on_collectors_at_arterial_intersections,peds_struck_on_minor_arterials,peds_struck_on_principal_arterials,peds_struck_on_any_arterial,peds_struck_on_any_arterial_outside_intersections,num_bicyclists_struck,num_bicyclists_killed,bikers_under_18,bikers_over_65,bikers_struck_by_oos_drivers,bike_strike_driver_ticketed,bike_strike_biker_ticketed,avg_aadt_bike_accidents,avg_road_width_bike_accidents,avg_local_road_width_bike_accidents,avg_arterial_road_width_bike_accidents,avg_speed_limit_bike_accidents,bikers_struck_near_schools,bikers_struck_on_local_roads,bikers_struck_on_local_roads_outside_intersections,bikers_struck_on_local_roads_at_arterial_intersections,bikers_struck_on_local_roads_at_local_intersections,bikers_struck_on_collectors,bikers_struck_on_collectors_outside_intersections,bikers_struck_on_collectors_at_arterial_intersections,bikers_struck_on_minor_arterials,bikers_struck_on_principal_arterials,bikers_struck_on_any_arterial,bikers_struck_on_any_arterial_outside_intersections,num_311_requests,num_311_requests_granted,total_road_km,avg_aadt,avg_road_width,avg_local_road_width,avg_collector_road_width,avg_minor_arterial_road_width,avg_major_arterial_road_width,avg_arterial_road_width,avg_speed_limit,avg_local_road_speed_limit,avg_collector_road_speed_limit,avg_minor_arterial_road_speed_limit,avg_major_arterial_road_speed_limit,avg_arterial_road_speed_limit,avg_block_len_meters,local_blocks_km,collector_blocks_km,minor_arterial_blocks_km,principal_arterial_blocks_km,arterial_blocks_km
1A,0103000020E610000001000000D1010000F20D4441414253C09DE696DAFD7743400EF80FDA484253C05B372ADAFD7743401418D0084A4253C0778D5BDAFD7743403BC567AE4F4253C072955BDBFD77434011C5726B524253C024E0ADDBFD77434011B43925534253C0A1C851DCFD7743408083342E554253C028A581DDFD774340788E0C2E554253C07BA9EC7AFB774340AF20762D554253C0AB7C9014F977434041CEAF3A554253C07FF5819AED774340F04E943A554253C01DCC5AF6EB7743406D4D903A554253C0083525B9EB774340A1A9FA39554253C0CC3EE05EE9774340C2334C39554253C0A723BE16E7774340C0C68F37554253C05F8E936BDB774340C176363A554253C0644EE396D1774340AC441D40554253C09DBC357BBB7743405DDCCD41554253C04755639AAF774340F8E41642554253C067EB563CAD77434027456D42554253C0E16A9F42AA7743408F056442554253C019EE4FB5A977434072CB6848554253C0BE6DEC2F9E774340988DA549554253C0DCFE4FA89B774340EADEFB4A554253C014C6CA2C99774340CAD8514F554253C0B4E63395917743401B91D652554253C03E7FB7018477434027611455554253C03DE18C627B774340F37E0055554253C0B53BC5327A774340A8EBBD54554253C07E07A339767743402FAD8154554253C084A83AA1727743400488F753554253C01295A3626A774340AC943D5A554253C016BF7DC362774340C387855C554253C0B02FC7EB5F7743401CE02F5F554253C01D41914C5C77434050D57765554253C0DB4CC8DD547743401B594A67554253C066AA935D44774340DFCF7C67554253C06614F1A640774340597DD167554253C0041788933D77434097411168554253C054A9F4CD3A7743400498D65D554253C02B93ED212A774340CA74EC58554253C0BB8C066022774340C9AA4356554253C0AD7FA6E21D77434005962C55554253C00BF5B0151C774340CD819A55554253C0B5935FEB1B7743400DC2C25B554253C09D897C3F197743407007D861554253C08FCA3AC6167743405E184D7A554253C09CF342210C77434022CF997C554253C0F18407200B7743400598C382554253C0184116660877434007E4B383554253C0E50D62080877434086466E86554253C01C99DF4B05774340C7F6708B554253C0686496D0FF7643405BF9D58B554253C09E400844FF76434074F46D9A554253C00FB488BDF176434089D92A9D554253C0D7469027EF764340AB95AC9D554253C062FA91C4EE764340A0EEF89E554253C0D236C02BED7643405E17ECA9554253C073106419E37643401DE56BAA554253C07922ED98E2764340561D2EAB554253C03817B17BDF7643407F7761AC554253C0870A4265DC7643403C9658B4554253C01C0B21F2C8764340CC929EB7554253C0F242C4ACC57643407944C7CD554253C0413189AAAF764340840607CF554253C09C8FC651AD7643402D732ED5554253C06998A4E2A3764340AD81A3D5554253C07F8C32BEA2764340108A0AD6554253C0C351D72AA2764340A4C16CDA554253C098ABAD519B764340C85030DC554253C00D65C5A298764340F0A62AE0554253C02EA9552A92764340704313DF554253C0F14FD758907643401AFEF2DC554253C0B9797B6D8D764340E23AA1D8554253C0D125E67C86764340DB937FD6554253C0EDA3617C83764340B5C1CED4554253C02A06EAA3807643408D9910D1554253C004E006747A7643401FA976CF554253C0DCEEBCF175764340EC25D7CB554253C075C93D9A6B7643400C7FBCC8554253C0B48C6EAF62764340EC8617C8554253C041944FF860764340582ADECA554253C0D58AF6F75E76434086456A49544253C03E56B81B5F764340B0674CA8534253C0E970E3245F764340FEE4C7084A4253C0315A66B45F7643408CD08337454253C0CCAE42FC5F764340BCE899DE434253C0ACFC1D106076434091D618F2434253C0D4BF54646276434030E8AD4F444253C0B83490996D764340D745EB6C444253C05CF5C51971764340A6505AD1424253C03E8DC83C717643400992B5DB3A4253C066FFD2E6717643404CAC8C563A4253C0C7B7EFF1717643405F2E3993384253C03B5CE12A7276434061124FC1374253C0D2A0B2447276434068ACDECD2C4253C0611177A37376434092A4A29B244253C0600718A474764340873C62F21C4253C0322F3F93757643400CB7CDC61C4253C01FA78F9875764340F508CB78194253C0ECD45704767643406C5103EC134253C00C545DB976764340151C1A82114253C0F35D0817777643406BAEA6A1114253C07F6D0DB67976434024BCD5BD114253C02908F9047C764340611552E1114253C0A75C9AF57E764340DEE7FA11104253C0D2AF31017F76434081FF5F7F0F4253C0A1D407027F764340BAFA8475054253C05ECF5E1C7F764340F216B9E2FA4153C07FCD98217F7643401FE883F2EF4153C0939637167F76434082002E4CEB4153C0E80B69217F764340D9F0BC07E94153C0BBD73D267F7643402C4DBECAE84153C0024507277F7643400983CDD1E64153C0D2D9D12B7F764340CACF68D1E64153C08A4191C58176434011ABFDD0E64153C0B5ACFFFE81764340696218C4E64153C014A6861F987643406AD763C3E64153C0858E25219D764340D92319C3E64153C067EBE4BA9F764340251229E6E44153C01F9F5BB79F76434099291E35E44153C068A8EFB59F7643407FE43CC0DD4153C0A935A7A79F76434077DAB42BDC4153C07A82D9A39F76434055CB93EED64153C0753D23979F764340AE9C4E8ACF4153C067F9F3AA9F7643404130AFE2C84153C09CA2C5AB9F7643404E2707DEC24153C041A180AC9F7643409362DEE5BD4153C0D22A19AD9F76434048944BAEBD4153C014575EAC9F764340141F2E76BD4153C0BF0665AC9F7643400C6C813EBD4153C0A58FEEAD9F764340C8F38702BD4153C03282FBB09F764340454114C7BC4153C0A0D7C9B49F76434083578A8BBC4153C03C161BBA9F764340E4798750BC4153C0582BEFC09F76434047331515BC4153C081C084C89F764340513B8AD9BB4153C0223F9DD19F7643406E8C879EBB4153C0219438DC9F76434032B38363BB4153C0D0CF56E89F7643408E850929BB4153C0BBB0FDF89F764340C8B89E2ABA4153C0FC35A741A0764340A8994AEEB84153C0D971C982A0764340FB29E002B54153C01DC53952A1764340C46EA889B44153C087314B6BA17643406749F1C0AF4153C035621431A276434062E85794AC4153C065BC55C9A2764340AAF870B4AB4153C0DD6DF9EFA276434018F6B6FCA94153C07FD5BC3BA376434082648206A94153C0F12A2A66A37643408AE7DF3DA94153C084DED8FDA5764340169345A4A94153C0715B5030AB764340E81AB912AA4153C0B07931CCB0764340DFE3F321AA4153C03A1F4DADB1764340C8E7A83AAA4153C095AAD56AB37643408A9E6C76AA4153C03EAA8025B6764340C022B3DCAA4153C02DB8869BBB76434025A7C840AB4153C049F48CF3C07643409DBE5C5CAB4153C0E3C48520C27643400A034B6FAB4153C052CC3688C37643405012C664AA4153C0D8745AB6C3764340FA8607CEA84153C0C4CACFFCC3764340352A5B24A44153C043358BCCC4764340E82B8C169D4153C03150C806C67643402304F577904153C0CECD5556C8764340279E5D2D8E4153C099DAE5BCC8764340202F421D864153C091ABE625CA764340B8D1EED37F4153C006D12760CB76434019D71FCB7C4153C07091B347CC7643401BF5906C7A4153C0D62F8CFCCC764340743F1DED774153C09A62668FCD76434078AE25CD734153C05E126282CE764340D0994E5C714153C0C9E23312CF764340E26DA8F06F4153C04A01D355CF764340FA2F190F6B4153C0E3E2103ED0764340E939ABC2624153C0C1808BC5D1764340D976B4A05E4153C0941D2E79D27643400F8EEDA1594153C046375F52D3764340593D8644594153C0A3B18A64D37643405479AFE6584153C0F433B676D376434014AF5F89584153C07FA7E188D37643404AEA882B584153C01E250D9BD3764340669F21CE574153C0E109FAADD3764340DF164C70574153C0B18225C0D37643402488FD12574153C0C4EC50D2D3764340DC8425B5564153C01E617CE4D37643406F75BF57564153C0683C69F7D37643406571E7F9554153C00BAC9409D4764340A84583AC554153C08D910E24D4764340439FAF5E554153C0E90BC73DD47643403F34C310554153C0E6867F57D4764340C6C2F0C2544153C0278A7670D47643406C0B0375544153C08E1AAC88D4764340E9913027544153C0DEA6E1A0D4764340BFF5A6CD534153C0489D5CBBD4764340435A3774534153C02E8FD7D5D4764340EA7F3F1A534153C0901791EFD4764340F8423BC0524153C0ED9E4A09D5764340542EBF66524153C051308121D576434030E77569504153C0A3B71BBED5764340257529714C4153C054BB9FFFD676434091841BA14A4153C08BFF739BD77643404CE73F60484153C0FD8D1A5DD87643405C7855E7434153C0818F81CDD976434071FB799A3F4153C0DB08822CDB7643408284A4E33E4153C0A073C166DB764340E548CF0E3E4153C03043D6AADB764340B6DB189D3D4153C0E5E2ECD2DB764340D99C8DFD3C4153C0DC79F475DB7643403DB56DC73B4153C0FE085A25DB764340D378FE81394153C00314A63DDB76434031B3855D364153C0CE166C3FDB76434069115645364153C09C186E3FDB76434079DB4BC2354153C027DDFB40DB7643402197273F354153C0CEB70641DB764340858A1EBC344153C0E9175040DB7643409B32FA38344153C0308E163EDB764340848560B6334153C0C2801B3BDB764340711B5633334153C08F909D36DB764340C0E632B0324153C0132A5E31DB7643407A69282D324153C087D59B2ADB764340F31B8CAA314153C0A9FF1723DB76434070046A27314153C0AD48111ADB764340EDEE25D6304153C0AC4B0C14DB7643402489E084304153C0D4F1C20BDB76434083609C33304153C022967903DB764340B62458E22F4153C079DDEBF8DA7643405E209C912F4153C004185EEEDA764340B181C8402F4153C08DF78BE1DA764340363384EF2E4153C071DEB9D4DA764340FA08C89E2E4153C0645DA3C5DA7643405DD7F14D2E4153C0F768CBB5DA764340E750A6FD2D4153C0E2F331A5DA764340695F53902D4153C0F4C2CD8DDA764340EC17FF222D4153C005C06373DA764340923834B62C4153C05FC77657DA7643407CB3D8492C4153C0BBF38338DA7643404A7A50D22B4153C040D84714DA764340EF9C515B2B4153C008DF05EDD9764340B345CDE42A4153C0127D7FC3D9764340208BA6E1294153C036F6FA0DDC764340E58113FE274153C0EEB5D796E076434028F76C60274153C03A33BA10E27643404A34283B274153C0404E85BBE27643401A22E917274153C02A9B9468E3764340D6130AF7264153C0C0B7A315E4764340F3651AD8264153C0679435C4E4764340B58B89BB264153C059284A74E57643400D7A71A1264153C0368A5E24E6764340DC854789264153C09C3834D5E6764340F0EC9373264153C0A49C8C87E7764340BD954160264153C086D0E439E876434075B40E56264153C01BBD669EE8764340E2EB5C4D264153C096172702E9764340F5FB803C264153C076E884B7E97643402091782F264153C0266CE26CEA7643403AEF5525264153C022290123EB764340D358041F264153C02F991FD9EB764340C726F41C264153C001AA325EEC7643404D7A241C264153C09037FF8FEC7643407234A61C264153C0CC91DE46ED764340B5329D1F264153C08A4A3FDDED764340A50BE924264153C08A60DE72EE76434000F8A92C264153C008457D08EF76434035225337264153C0E6EE1B9EEF764340106E8D41264153C0016D531FF0764340CAEC0352264153C06F0753C6F0764340E0A27B62264153C0EB2D916CF176434023D36273264153C038BF9013F2764340A93BD284264153C0B44590BAF27643402ED6C996264153C09A4DCE60F37643404FF0A9A8264153C0F3CACD07F476434081FF10BB264153C0D0C90BAEF4764340DBA7F2CD264153C0DEBE4954F57643400AF0E1E0264153C0BAB287FAF5764340318735F4264153C0879EC5A0F6764340BF4E6B79274153C0ABFFA200FB76434095DDBECB274153C0367151B6FD7643402DEB0410284153C011929BF4FF764340198D6821284153C0A76E7286007743400BCA3C45284153C05397AEB1017743409690DEBD284153C06AF355B2057743409B6C959C294153C01C3909440D77434014D374DF294153C0B2E6A7890F7743405E19B3222B4153C0C34AA9211A7743401CB3767C2B4153C04BB055B51C774340859D9FD32B4153C0583EE5391F77434012DD92AB2C4153C0A40DBD6C257743404493BACC2D4153C0E9C6C1FA2E774340287729012F4153C06C44DE5D397743402F1AE1092F4153C0EAA8F1AA39774340929E65482F4153C0A1EAC7AC3B7743408932A28C2F4153C0F4D1F4DB3D774340248E664C304153C018FC390444774340F1C3A63A314153C088B338784B77434086A93086314153C06E6E00D74D7743407753DDCD314153C0C1F0CC165077434032211DD7314153C00179DA60507743402E6C6DD4324153C07E54EB4C5877434019C73F8F334153C0BCA968245E7743407C5614E3334153C06AF6EDC4607743408B4C901F344153C09E1A0DAA627743405A103468344153C03D57ACF364774340AC12FDCA344153C05E969B0E68774340CD065923364153C0663811A27277434075C48341374153C090AD5CF17B77434070CEB789374153C04ACF9B4B7E7743409173ADD6374153C093D72BD080774340498933E5374153C0BE06904781774340B91B8110394153C0C014D6D689774340F435B427394153C00127EE808A774340E8E2DA41394153C03794FF528B77434091AB085B394153C0BC89D2258C774340BFD1D172394153C0901067F98C774340E9D21989394153C07CB7FBCC8D774340CFA1D99E394153C048DD51A18E77434062D1C2B2394153C0B6B6E6748F774340849122C6394153C0270F3D499077434010EA04D8394153C021FB541E91774340D3A47DE8394153C04A056DF39177434013EEFFF7394153C0062485C89277434050F31B063A4153C0430D09939377434056BAE00E3A4153C0FA1CB57C957743406AB198193A4153C0EEBD30B197774340BE087A1E3A4153C0076B4CCA98774340E0C0C3243A4153C086E6312B9A77434064690F423A4153C06F117E01A2774340C94B7C593A4153C01452EC16A87743406FC738643A4153C02EA561CDAA774340736A74753A4153C061BBB3FFB17743409042CD7A3A4153C032705849B4774340DE52477E3A4153C05782EB5DB5774340C2B48B863A4153C0BAFD4305B8774340D5E9EEA13A4153C05C3E489FC0774340594954BB3A4153C06EACA9B8C7774340B959A5C53A4153C0047077BECA774340407F9DC63A4153C0DAB895EFCA774340DF4CCBD13A4153C0B875E9B5CD774340E45890F13A4153C05B8F86B6D5774340E8D2D3113B4153C0573CE68ADF7743408E82C9133B4153C07EB67F1DE0774340C52BA11A3B4153C044EC2245E2774340A1F6EF203B4153C04AA65D36E4774340905F4D293B4153C0808DBABEE6774340165C612A3B4153C0EE72BE24E7774340D4DF12083B4153C043F3248DEC774340AF5EAC063B4153C0A85C09A0EC77434070498CED3A4153C006F2CBAAED774340060317CE3A4153C0EE9BCDB4EE774340D640ECA83A4153C079658BBCEF7743402CBCDB7D3A4153C040C6C6C2F0774340A1FE8A4C3A4153C04BDEFCC5F17743404E356D153A4153C0C4A32DC6F2774340ECC889C2384153C0A0904D3FF8774340CEAF1B86384153C07A58B47CF977434083FD50DF374153C068A29AEBFC774340600DC1F7394153C0EB00A3FCFB774340969DF1D23F4153C0458BA361F97743409B56484D404153C00A6B961DF977434052D6B0C8404153C03E8ACDDBF87743402197BB20414153C0A3C8F1AFF87743408E798644414153C0E1518D9EF8774340AE1E55C1414153C0E75A9163F8774340B661933E424153C00A0C1E2DF87743404043E98D424153C086C8980CF8774340AD9967BC424153C0947AB0F9F77743401A25AA3A434153C0F3A948C9F77743400A21D8B9434153C0E302A89CF7774340E165BDDA434153C0C5D61092F77743402EBF1D39444153C005240D73F77743401C32D4B8444153C04379394DF7774340E7CCE32C4C4153C07C54FE65F5774340E57FBEA7504153C0F09C1241F477434064CEE031544153C020318A5CF3774340AA1AF00A5C4153C0DCAA8461F17743409C0399415C4153C0B217A151F177434068AE66315E4153C0EAF6DEC1F07743407F9AB9C85F4153C00144D64BF077434038897847604153C0C3A51710F0774340A2EA314F644153C092F5052BEE774340B8E1A4FE674153C09CD0646FEC77434079E56EB7684153C0C1CCA414EC77434004DA801A734153C0841B51F8E67743408DDFB0A8784153C058615847E4774340BBEDB5487A4153C030392C7EE37743406BFF41727B4153C07ACBB8EDE277434090162CA57E4153C0DCA26C61E1774340EA8DA2BE894153C05F619CD3DB7743405BF7E7208E4153C08A0B23DED9774340E95A6FDA8F4153C0CD6C752FD57743404D9C2CA8914153C039719B49D0774340081321E4914153C02EDE1CA7CF7743400838089C964153C0AA0549FEC27743404498C80F9B4153C05DBFEE16B777434095782C879B4153C02C25F7D4B5774340C783F66A9C4153C0CB2D436FB3774340AF0710E29C4153C0AAB4332EB2774340D7D1839A9E4153C057D297D1B17743404B76E49C9F4153C05EE1EFE2B17743404DB7241DA04153C0DA6E54FDB1774340F2AB7A8AA04153C05013BB17B27743409A01D2F7A04153C016832735B2774340D303A064A14153C0A6CD9955B27743409AB4FED0A14153C028F01179B2774340FF13EE3CA24153C09BEA8F9FB27743405CA12841A74153C0918F3239B5774340F9D9F5FAA74153C0033E9A16B677434095816244A84153C0690EEDC7B6774340F0CE9116A94153C0AC7E23ABB77743409F5F7F00AA4153C0B3D67B3DB877434042BEC3B1AE4153C0F33977B8BA7743403C35F8E8B54153C02AC61B7BBE7743403C6CC7D5BB4153C088552D9CC1774340C0255C00BC4153C02E4995B3C177434008216DAEBD4153C047629E9AC2774340F1B35619BF4153C0422EA85CC3774340DE92C8B9C24153C0C760B84FC5774340E3F72B5CCB4153C056DF2D09CA77434068D21192CB4153C05137B326CA77434037D64A16D14153C0555C76FBCC774340F288DBE3D24153C0A9B684E8CD7743408A20D801D44153C0C19DFA7ACE7743404E9D85CCD44153C0539429E3CE7743405F4A23EFDD4153C0A7F0E9CAD377434042F4799EDE4153C079F40E29D4774340CBB43FF4E44153C0227BEC5FD7774340E6484B0DE74153C09655B16FD8774340C5D114E5E84153C00B18EA74D97743404A52AA3AEA4153C05453A831DA774340B424E65EEB4153C0A01BFAD3DA774340AE35B4F8EB4153C068F04929DB774340DC3B6B77ED4153C04004AEFCDB774340F2C3296EEF4153C0A5414313DD77434050D2B1ABF24153C03B2426D0DE7743407D1A56F1F74153C07B73E7A3E1774340FBE833B6F94153C061573C96E2774340EA2A4846FB4153C000F21365E3774340432B3834FE4153C0B32418E9E477434099969DEA004253C0674E7357E6774340481707AF094253C037A7A8F7EA77434084173C980B4253C0704F6301EC7743402731B0150F4253C0D4F2B7E6ED774340E93AA892104253C03E4FA3B5EE774340BF8BCBCF154253C0E06F423DF1774340047A194A184253C01B1BB56FF27743403D013E531A4253C03B956A9BF37743408ADC7A7F1F4253C029E12395F677434061A943C9204253C038727D40F7774340AAE73040224253C0AB4F3D03F877434049FBF567254253C0FF29EEA6F97743404586AB31274253C004895886FA774340CD394287284253C0E2F7262DFB774340B8391BD5294253C0679EF0D0FB77434001A701BA2A4253C0296C0B33FC774340FDF1F2E62A4253C049256644FC7743403030C59F2B4253C0A72B538BFC774340087F91872C4253C0823C06D9FC774340059EC5702D4253C0F729E61CFD7743401423665A2E4253C04E19F356FD774340056D88452F4253C05B6D6B86FD7743401C579F31304253C093AE10ACFD774340B416B81D314253C0928D21C7FD7743406AF2550A324253C09FF69DD7FD774340832465F7324253C0426047DEFD774340741545343A4253C0070256D0FD774340F20D4441414253C09DE696DAFD774340,1.6635617898035944,1663561.7898035944,23582,0.24472054957170723433,0.38448816894241370537,0.31422271223814773980,0.03193113391569841404,26158,9840,5486,0.55752032520325203252,27854.641639269057,11269.00,257,2,15,23,107,132,0,13045.497512437811,41.5550847457627119,28.4000000000000000,44.8135593220338983,24.9152542372881356,116,42,29,6,13,25,12,9,129,58,187,93,226,0,16,0,87,115,0,12510.209756097561,42.1111111111111111,30.2500000000000000,44.7134502923976608,24.7777777777777778,80,20,10,4,10,34,21,11,141,30,171,107,462,44,27.246907593701124,10744.938775510204,36.6250000000000000,28.5844155844155844,34.2619047619047619,39.9047619047619048,57.7142857142857143,43.4666666666666667,23.6160714285714286,21.1688311688311688,23.2142857142857143,24.5238095238095238,29.7619047619047619,25.5714285714285714,121.63798032902291,10.683322700919577,4.863631542212406,10.236533595232027,1.4634197553371122,11.699953350569134
